n,k,brute_force,CalinescuKarloffRabani,electrical_alg,ratio_BruteCKR,ratio_BruteElectrical,ratioCKRElectrical
57,8,,15.667756283791082,51.87482852388631,,,3.3109289922739533
57,9,,15.458247635872468,44.17955916177191,,,2.8579927170560175
57,10,,27.060268174511346,46.15085217916731,,,1.705483917658946
57,11,,27.068859736125884,64.36507221211825,,,2.3778272464952463
57,12,,24.703643158937602,39.56242967676219,,,1.601481588048635
57,13,,35.71888654219925,92.43169483168725,,,2.587754092571894
57,15,,34.328472031688925,65.13132998801716,,,1.8972976696397623
57,16,,42.56502230185595,111.85302341949546,,,2.6278154543482612
57,18,,37.80697986123952,70.99942756651488,,,1.87794496749276
57,20,,45.21305056627279,63.47428842034614,,,1.4038930712561903
58,2,,4.1784499453944814,9.145440948220774,,,2.1887161669367243
58,3,,5.387878151470064,10.28507664864038,,,1.9089289622917944
58,4,,7.3706303459156555,30.01124330724143,,,4.071733610120848
58,5,,10.312115796500306,27.805942954146495,,,2.6964343208387156
58,6,,15.471385425308148,41.70749564928027,,,2.6957828599535114
58,7,,18.203680927995087,31.60051426436345,,,1.7359409005991548
58,8,,21.896647808971395,47.217514475620575,,,2.156380962398949
58,9,,16.229178918116613,28.565124715229718,,,1.760109051687298
58,10,,21.782921460492744,49.92902055316388,,,2.2921177328632965
58,11,,29.122412496033636,50.304577174816515,,,1.7273492428440744
58,12,,29.49335202336523,55.02135156079525,,,1.865550972883863
58,13,,27.50649543540957,55.76020012819025,,,2.027164829453672
58,14,,26.76438811986199,48.212340375980304,,,1.8013615764375228
58,16,,37.93181596964404,52.21043025381224,,,1.376428439271008
58,17,,42.20812900638717,101.15759112773176,,,2.3966376503546045
58,18,,42.11433256788122,115.9716300609733,,,2.753733064012033
58,19,,47.55051995584743,92.71972193241105,,,1.9499202536271958
58,20,,41.80629416717823,102.44652507787706,,,2.4505048131797094
59,2,,3.3553375763531994,8.38113900553354,,,2.4978526943457986
59,3,,8.109004528131226,22.262599064337177,,,2.745417022164093
59,4,,7.38791628816101,25.81875583159911,,,3.494727718148777
59,5,,11.69122830830954,13.247954695054931,,,1.133153364701547
59,6,,14.018646617457362,30.26970665473646,,,2.1592460014679107
59,7,,18.66249647196402,35.34015636096804,,,1.8936457088717071
59,8,,17.328647865437524,46.20959366272088,,,2.666658935050969
59,9,,16.786137083474244,33.153305686982534,,,1.9750408043326166
59,11,,27.045151671415493,52.90028690455669,,,1.955998899442962
59,12,,25.437368394312944,45.954504483114995,,,1.8065746334589032
59,13,,33.40598548795811,47.68226511989456,,,1.4273569368903256
59,14,,33.60632885450214,46.474419949560584,,,1.3829067777908906
59,15,,38.604803769189616,84.90994692514984,,,2.199465834169483
59,16,,29.938463245446993,81.07593718171937,,,2.7080861337814093
59,17,,37.565680677906265,93.18377734174267,,,2.4805560729942373
59,18,,39.941535358417134,62.52203256194818,,,1.565338738255902
59,19,,44.76429562858228,106.88814399874343,,,2.3877990817863934
59,20,,41.022691163846964,105.56812593347594,,,2.573408105085813
60,2,,1.7422296852888726,6.986569306003832,,,4.010131020609614
60,3,,5.269040685812052,18.091300873796257,,,3.4335094284830086
60,4,,11.71667858636263,23.34104741707751,,,1.992121508244223
60,5,,11.887078903932146,28.54963646467082,,,2.401736935995843
60,6,,15.092459812628515,26.92328973170325,,,1.7838901057848346
60,7,,18.57746280285103,38.04248081496469,,,2.047775910988578
60,8,,19.87523386945861,37.02858885834114,,,1.8630517306888814
60,9,,17.546833774080024,52.479347802994475,,,2.9908158063545542
60,10,,22.573317880098873,53.89192006684418,,,2.3874168765574537
60,11,,27.619507961927813,48.8180044432185,,,1.767518976460834
60,12,,30.180533039504038,94.15618517739895,,,3.119765481085295
60,13,,35.25014288727394,42.75427841226631,,,1.212882414377433
60,14,,34.44862283996568,50.74376096216736,,,1.473027273046655
60,15,,34.64556149957445,94.55937103251276,,,2.7293357919361254
60,16,,39.951636430069435,61.7141731250084,,,1.5447220349291997
60,17,,38.940322304320205,57.661400343665555,,,1.4807633047574533
60,18,,37.167911137930346,58.91064025069866,,,1.5849865770524718
60,19,,40.31876359251871,107.7251840817789,,,2.6718374891279577
60,20,,46.51929633224923,65.71850645254221,,,1.4127149727968529
61,3,,5.883635480767758,8.06378447733685,,,1.370544538949684
61,4,,9.73876269210718,22.97086462146122,,,2.3587046268288323
61,5,,7.700488921590203,27.261279626859213,,,3.5402011358558743
61,6,,16.682114705382318,42.5523184784932,,,2.550774840600042
61,7,,11.330497023979744,30.567020248112698,,,2.697765171591412
61,8,,13.058689792927412,40.43755248620159,,,3.0966010470746133
61,9,,15.280352181900488,54.17413714764986,,,3.545346108698914
61,10,,21.019215185530932,39.82061481304991,,,1.8944862813175516
61,11,,27.912436720894362,57.11338213708727,,,2.04616252992108
61,12,,23.411300080107335,50.97662790186644,,,2.177436867129881
61,13,,31.2374898318702,57.12582482288115,,,1.8287584927710245
61,14,,28.8683625505333,47.00203930469106,,,1.6281505132968745
61,15,,32.69450996507981,106.23621823484464,,,3.249359551444964
61,16,,30.91774338307637,102.77340893254055,,,3.324091530845561
61,17,,43.12371222312738,59.52628726808897,,,1.380360924404946
61,18,,43.06897878295671,70.03992195388622,,,1.6262266701713037
61,19,,37.1715199098288,61.06407087442336,,,1.642764972283981
61,20,,40.80642282029225,109.4576409942572,,,2.6823630553527966
62,2,,3.274968310700035,9.088217062990328,,,2.775054962607468
62,3,,6.020677736848635,26.41860288276706,,,4.387978237246624
62,4,,9.234270697524737,32.81471485178079,,,3.553579478732071
62,5,,11.83928099106465,23.099188025063192,,,1.9510634169842431
62,6,,11.68229863896298,35.8276873337952,,,3.0668354269169384
62,7,,17.83569791945337,44.03466034263888,,,2.468905929081157
62,8,,22.25245191818242,33.42182148187943,,,1.501938824753534
62,9,,20.93576074450379,43.0555384911288,,,2.056554763716053
62,10,,27.82668132224093,56.32435277581581,,,2.024113192786581
62,12,,24.195314321626377,40.93273199928112,,,1.6917627708888419
62,13,,26.621831415914748,95.04865508952128,,,3.570327435576067
62,14,,32.03612709855686,52.684568695358365,,,1.6445361367582931
62,15,,31.640297555422414,48.26905863529653,,,1.5255564063753355
62,16,,38.81764965411378,61.81187831191623,,,1.5923652993597872
62,17,,37.90441325560498,63.70157328634456,,,1.6805846025574587
62,18,,41.533395988711625,54.800633757738964,,,1.3194354194545816
62,19,,41.536902428576674,61.95480780892691,,,1.4915606168625388
62,20,,44.99463396598183,75.78274666328329,,,1.6842618771069189
63,2,,2.9645590096832324,19.256570036841623,,,6.495593433607927
63,3,,5.784735507296112,14.288493384975087,,,2.47003400016361
63,4,,8.951172380079985,21.174352880753073,,,2.3655396166735274
63,5,,11.21152570269794,40.40833489544203,,,3.6041780545281337
63,6,,12.710023994487278,22.846986105225383,,,1.7975564888889912
63,7,,16.427219171333725,35.93889648310193,,,2.187765081129313
63,8,,20.60121026307596,39.7390882607745,,,1.9289686262753125
63,9,,19.955133300986045,44.55209837720378,,,2.2326134185734716
63,10,,27.141860352928404,46.344643734701876,,,1.7074969487012939
63,11,,19.91794817494053,49.39273526743477,,,2.479810411876536
63,12,,30.16700346044014,64.83600690237222,,,2.1492359023127934
63,13,,27.933171174016156,56.01724578362997,,,2.0054023023257033
63,14,,27.634449709002446,35.095487922297615,,,1.2699904753617943
63,15,,36.422093786151834,56.838049893093306,,,1.5605376842641565
63,16,,37.58955061706787,73.20978303937531,,,1.9476099564258624
63,17,,37.74558828749034,57.12544721721011,,,1.5134337497169874
63,18,,30.542355988860777,83.83869444478432,,,2.7449976182374884
63,19,,51.63997085335537,88.0835660440674,,,1.7057245499654277
63,20,,49.52350025749456,66.95352604142793,,,1.351954641600593
64,2,,2.7568673904305454,18.57850935411713,,,6.738992749018547
64,3,,2.8984620984779075,13.650378904240732,,,4.709524720509219
64,4,,8.311489848160333,28.27423015707699,,,3.4018245433260335
64,5,,9.170457372013699,28.605028945406545,,,3.1192587005205494
64,6,,14.638413672889635,40.677954448864384,,,2.778849905314537
64,7,,13.19031820133375,37.46507903657847,,,2.8403468714492544
64,8,,18.310610395094503,31.58093792182958,,,1.7247343065248255
64,9,,22.291720934455817,54.72633249700805,,,2.4550070700202773
64,10,,22.02957529187098,34.980615497676524,,,1.5878933222368812
64,11,,24.14762075949581,43.481027804276366,,,1.8006340350188699
64,12,,26.459304919343783,45.60592337109706,,,1.7236251485108225
64,13,,28.75138383525703,52.36054937008103,,,1.821148841742801
64,14,,30.39484093588295,58.85478281574043,,,1.9363412014523422
64,15,,33.31258473870264,75.17811934670416,,,2.2567483110778266
64,16,,35.19541227103439,98.3001336033419,,,2.7929814501488965
64,17,,41.6683393441306,87.83332658023208,,,2.107915217230856
64,18,,40.220997920622935,101.84304120974745,,,2.532086384597842
64,19,,40.028484413029,61.02640353146728,,,1.5245744230976581
64,20,,39.197189920080575,56.32769386909609,,,1.437033980852786
65,2,,1.9772842082412743,6.302605170588978,,,3.187505945943364
65,3,,4.335913059430558,14.019174904797588,,,3.233269374326142
65,4,,5.692581941290925,16.351519792854607,,,2.872425897684403
65,5,,7.904917497865759,30.776481263884232,,,3.8933336460745536
65,6,,13.796553755478477,30.299092196750202,,,2.1961348271280228
65,7,,11.287630072041196,31.57218139271297,,,2.7970602501330575
65,9,,24.17581156795984,43.87577401333758,,,1.8148625079244938
65,10,,18.682807944077567,36.474837065980296,,,1.9523209345810777
65,11,,25.4613288830227,49.12064691185358,,,1.9292255772481153
65,12,,27.090916139815842,44.45733103152388,,,1.6410419936365463
65,14,,29.617156455012726,57.07171345357747,,,1.9269815297855188
65,16,,39.0834953020609,58.68250301828571,,,1.5014650702234233
65,19,,38.55426674925915,104.7764082351037,,,2.7176345724981803
65,20,,43.33261499922077,63.08641815830587,,,1.4558645528187097
66,2,,4.003591722291283,4.910168746670667,,,1.2264409278627801
66,3,,5.819258026279565,9.128713184829595,,,1.568707409708359
66,4,,9.358956116344718,28.090247060857266,,,3.001429508981215
66,5,,10.766410716661301,37.804137607994804,,,3.5113036835471934
66,6,,10.88804665452938,34.586280340716925,,,3.1765367506327853
66,7,,14.86216528077978,31.762142245613525,,,2.1371140507157005
66,8,,18.9482407186932,31.658611869066934,,,1.6707942620675302
66,9,,21.078661734284513,50.739934990966816,,,2.407170608390102
66,10,,19.181810905191096,42.23341732108875,,,2.2017429704543323
66,11,,22.240264754078375,48.29909256774599,,,2.1716959353592675
66,12,,30.089482059448656,53.79024651262474,,,1.7876760525937203
66,13,,25.632317218761234,43.20293861234885,,,1.6854870452651483
66,14,,27.363184581658874,57.80177641977441,,,2.1123921540374386
66,15,,26.668810887357893,58.32965896843998,,,2.1871863434335057
66,16,,37.55373627581953,78.67769710710354,,,2.0950697562884923
66,17,,36.214739704234304,119.72370117585932,,,3.3059384701821
66,18,,43.44621494330229,69.12114946430292,,,1.5909590640866336
66,19,,35.78939437042831,81.71529655548233,,,2.283226581308154
66,20,,50.8536970883544,66.62075644391943,,,1.3100474549209464
67,3,,4.905801820500253,32.5463810680002,,,6.634263318994282
67,4,,8.908003039727777,14.814860382890231,,,1.663095568874319
67,5,,10.51507675108582,28.13053631845645,,,2.6752573456538586
67,6,,18.17409118122303,37.01437263131762,,,2.0366560430575946
67,7,,15.087990970899003,30.161727689761385,,,1.9990552584459975
67,10,,20.456887440437928,46.88055179626158,,,2.291675697623039
67,11,,21.491910266003075,47.01637964825003,,,2.187631488608194
67,12,,30.058419569906828,48.909465943548675,,,1.62714695727099
67,13,,27.56623248657408,50.8947900568024,,,1.8462729747922686
67,14,,30.084099643798723,117.43287387717875,,,3.9034864020398015
67,15,,25.84569385463955,109.08329030203149,,,4.220559560735104
67,16,,37.308471517407455,59.53409488826311,,,1.5957259160425692
67,17,,37.09592638513565,56.858171718354114,,,1.5327335710138028
67,18,,44.45884470391519,64.00295065176266,,,1.4395999508760593
67,19,,42.650257229664206,122.70517039769112,,,2.8770089178347775
67,20,,48.11657132316263,76.49220049637303,,,1.5897267488706281
68,2,,1.6594690356294912,11.507079593472556,,,6.934193616398236
68,3,,4.2267116824038755,10.598929091372959,,,2.50760635874387
68,4,,11.296659957848716,27.383407555129672,,,2.424026894436543
68,5,,11.686206628446657,37.025250406560474,,,3.1682864751367066
68,6,,8.884369098150739,26.477596211765064,,,2.980244958224025
68,7,,18.322099403287574,34.95114141332853,,,1.9075947927155754
68,8,,19.16760418185721,33.42995056562434,,,1.7440860239208678
68,9,,22.55414738207652,34.84914193709857,,,1.5451323141034683
68,10,,24.605692528417315,53.90188784325984,,,2.1906267332654066
68,11,,26.928854419998952,58.97108180431434,,,2.18988453368885
68,12,,20.278916275897874,48.816082763066746,,,2.4072333106422548
68,13,,23.77809473641234,117.85274357020799,,,4.95635772658166
68,14,,28.381645858997395,73.00510356491259,,,2.5722646222706254
68,15,,29.12702445014072,64.56509478587738,,,2.216673210008084
68,16,,34.479274733199645,67.19858264459668,,,1.9489558050329883
68,17,,42.17871856098974,69.1928584437545,,,1.6404684827895553
68,19,,37.53039568267959,95.7312791496278,,,2.550766582879597
68,20,,46.3699749296776,141.56850000285243,,,3.0530208441464155
69,3,,4.048335399416926,5.955860353745287,,,1.4711874798227187
69,4,,6.001363045727845,24.446736361422342,,,4.073530658810101
69,5,,11.140171861175375,30.529068485907963,,,2.7404486094424496
69,6,,16.09407675916929,26.00831881598748,,,1.6160180670922761
69,7,,16.118028625249348,39.20433694856632,,,2.4323282865468805
69,9,,21.628298557480466,48.12939598946829,,,2.2252973742505526
69,10,,28.86981325785517,57.44924233606037,,,1.9899415982688784
69,11,,24.809854565603587,40.071995781180235,,,1.6151644772934743
69,12,,34.40451788225537,59.657629803027355,,,1.7340056909734127
69,13,,28.783734841648396,43.52900109207475,,,1.5122777266934382
69,14,,28.334441890732357,67.0679938450913,,,2.3670130544208083
69,15,,35.76159275006481,60.15352221288804,,,1.68207055634509
69,16,,34.25104891109941,62.71268389735562,,,1.8309711933240362
69,18,,30.543217082368596,52.00793791800325,,,1.7027655527493664
69,19,,43.13553331234033,99.97729372149385,,,2.3177479457033185
69,20,,46.28126398299614,82.2717860441038,,,1.777647777172436
70,2,,2.8589457193977865,10.885236368317909,,,3.8074302336215022
70,3,,4.945065631230652,23.93312233409986,,,4.839798724399084
70,4,,4.940895453569051,14.422546251792967,,,2.9190146578339062
70,5,,14.401885910429858,21.65983217699368,,,1.5039580449187986
70,6,,11.548646769984844,32.51554379866417,,,2.815528472407061
70,7,,15.0154080031415,38.92129955056767,,,2.5920907072538166
70,8,,17.132315352623092,35.43784023416443,,,2.068479333048152
70,9,,21.15274445773476,52.12663057279863,,,2.464296331710181
70,10,,28.656803442152196,56.82989496221823,,,1.9831205206448583
70,11,,25.87342635574531,54.172976333190014,,,2.0937689345176604
70,12,,26.71307333807271,44.57050375350759,,,1.6684903002150502
70,13,,22.390635130054246,55.37195388721576,,,2.472996123852321
70,14,,35.270907290335465,61.73886146044126,,,1.7504188636893454
70,15,,39.66449122624084,68.45782335741873,,,1.7259221344084474
70,16,,35.61857426012141,95.9877041645581,,,2.6948777753865913
70,17,,35.00394206345999,52.476380601883164,,,1.4991563095021334
70,18,,41.852058233758534,55.38621500769262,,,1.3233809123159734
70,19,,45.68868400255917,56.24212700072015,,,1.2309859263525702
70,20,,49.18024927311096,68.69404549108681,,,1.3967811572001307
71,2,,4.061420146123872,9.148414720718002,,,2.252516211465845
71,3,,3.530352499786943,20.299783909639956,,,5.750072807422219
71,4,,7.965400401960876,20.09919569452956,,,2.5233126622965063
71,5,,11.64050119032838,31.015921754976084,,,2.6644833626876783
71,6,,8.847730238367525,28.987800867794363,,,3.276297998111529
71,7,,11.571162267715062,22.640753274158097,,,1.9566533378698292
71,8,,17.76711652645554,47.342792725753284,,,2.664630057176642
71,9,,19.81629265449064,38.38615614229793,,,1.9371007893143477
71,10,,20.104779280872723,55.44832607514757,,,2.7579674116542017
71,11,,23.96070551933206,43.83518434888472,,,1.8294613367506003
71,12,,26.2012801604735,54.36908399769036,,,2.075054488357023
71,13,,25.225085945380968,50.229079749663796,,,1.991235227440776
71,14,,28.891527853736406,123.03851750461163,,,4.258636584658836
71,15,,33.133502627974615,57.45906634725044,,,1.7341681920081022
71,16,,37.458960886130534,65.87258693269895,,,1.7585268083901595
71,17,,33.72404505301474,127.72620577371592,,,3.787392810468859
71,19,,39.23291764608241,122.61707629474941,,,3.125362161460181
71,20,,48.45287810457817,123.4057009508376,,,2.546921994695241
72,2,,3.2784884362795657,7.281504081482675,,,2.2209942853255074
72,3,,6.743993688998675,16.829257037876864,,,2.495443770258868
72,4,,10.58041838503824,29.976188113766643,,,2.8331760638271115
72,5,,9.419060486694331,24.54564141391308,,,2.605954325124788
72,6,,14.528184705598283,43.9973502253778,,,3.0284134678177574
72,7,,14.154470329853321,32.849003287969616,,,2.3207511494575312
72,8,,18.243564400030678,35.469044168802995,,,1.9441948618737768
72,9,,19.421642878279034,36.69968193920336,,,1.8896280901266034
72,10,,19.651865472040488,59.688795168907774,,,3.0373093716639503
72,11,,23.449476446965974,44.694497614623316,,,1.9059912794089755
72,12,,23.12466311887801,36.984450564341394,,,1.5993508910470928
72,13,,33.26750914037904,65.80316508912291,,,1.978000962183644
72,14,,33.11666077334575,41.072294700403226,,,1.2402305589173606
72,15,,39.76476465210991,64.42183198508111,,,1.620073262062244
72,16,,35.32367548554354,54.66627740290318,,,1.5475818031811477
72,17,,33.10398831909443,59.01494413370625,,,1.782714021188388
72,18,,40.468662331694446,107.51099392387711,,,2.6566480760515803
72,19,,40.25962935683731,65.38429618803315,,,1.6240660242672826
72,20,,35.79088483001449,126.22179188659041,,,3.526646309139022
73,2,,4.4661135861836705,11.189307212842582,,,2.5053790050162905
73,3,,3.628745456054377,12.53650373318927,,,3.454776281503227
73,4,,10.411751369258415,36.84795026027048,,,3.539073202330513
73,5,,10.851698444061253,24.380298269382173,,,2.2466804063030925
73,6,,10.150699685086076,31.419653893565716,,,3.095319029064476
73,7,,16.494158903770906,23.887941666180332,,,1.44826673524523
73,8,,17.952257133549992,45.708838626108054,,,2.5461332402979737
73,10,,24.958836037501264,46.78243541529331,,,1.874383699023526
73,11,,27.14154681610211,48.61374199448813,,,1.7911190664213483
73,12,,24.932293709304503,52.51829620545693,,,2.106436608592397
73,13,,31.061460302034835,48.282788376772636,,,1.5544275094371411
73,14,,31.72814161645331,68.52200572027175,,,2.159660233133169
73,15,,33.955810260493344,75.00470565948079,,,2.208891647234427
73,16,,35.647110537320565,59.42281793001013,,,1.6669743223030016
73,17,,36.306525311006865,50.152725191722475,,,1.381369458027368
73,19,,45.447767988490234,106.049791276014,,,2.333443334398103
73,20,,47.040199679065644,77.8043842183587,,,1.65399774552794
74,2,,2.5014090066495154,6.601283527211759,,,2.639026048784311
74,3,,7.538785657503418,20.80981802417361,,,2.760367381378116
74,4,,6.75629684531489,23.02667079725677,,,3.4081792621685154
74,6,,12.288682107353008,41.31916545968773,,,3.3623756476672266
74,7,,13.167613681495343,49.5321567720016,,,3.7616653989180993
74,8,,14.852245043313035,33.71157250186389,,,2.2697964114887763
74,10,,20.521661420690137,33.952397801753904,,,1.654466327347296
74,11,,25.53598876746698,101.98472080549973,,,3.993764319611111
74,12,,33.88757917793134,57.63103439975529,,,1.7006536258360536
74,13,,33.20965089772942,56.262202037357035,,,1.6941521671100659
74,14,,29.435579952455026,57.956008765893515,,,1.9689100353893245
74,15,,33.05735421255349,54.32923399354257,,,1.6434840382026432
74,16,,37.561171494549434,93.9686539424207,,,2.501749817788741
74,17,,36.15607505389624,45.61764871667347,,,1.2616869681975516
74,19,,44.29382650139009,134.51627202334225,,,3.0369079090315365
74,20,,49.58037865726608,71.18939182097962,,,1.435838001825077
75,2,,3.6307357708888657,12.180512150806525,,,3.3548329923839457
75,3,,6.281182594022727,16.65836930621752,,,2.652107156074381
75,5,,10.253531102215561,45.28959222498037,,,4.416975164311374
75,6,,11.25869852843752,26.859684986663094,,,2.385682938291685
75,7,,11.082577523352176,28.56874102766439,,,2.5778065587600896
75,9,,18.171184199180566,34.98146019900736,,,1.9251062459971573
75,11,,23.582033806631607,47.71812072828135,,,2.0234947129480547
75,12,,27.13437885061201,62.67317083383796,,,2.3097330209357043
75,13,,32.06908385642796,51.03748357064935,,,1.591485550355669
75,14,,39.74195876869431,66.74634238504115,,,1.679493020802458
75,15,,30.458883239179233,50.215625635948285,,,1.6486364664662416
75,16,,34.79078136641097,54.54602516459606,,,1.5678298394659784
75,17,,48.64721881070188,71.8601002642004,,,1.4771676988118367
75,18,,50.05408653159058,81.04692687670169,,,1.6191870133430692
75,19,,45.7854038686672,118.52605579272843,,,2.5887301580371247
75,20,,48.91934526549869,139.05741509491986,,,2.8425853686351927
76,4,,9.800144882946837,19.020950175538264,,,1.9408845892305617
76,5,,10.20583993704099,27.65327059028111,,,2.709553624284912
76,6,,14.022274537240811,28.33874142189825,,,2.020980358545634
76,7,,19.92294095794874,38.11663350175653,,,1.9132031552073128
76,8,,14.820252148092553,41.969225529961754,,,2.831883365450258
76,9,,20.917482999683894,27.420292637496665,,,1.3108791644726587
76,10,,18.581574298285947,38.9523946739889,,,2.0962914147474607
76,11,,19.443735086783725,46.4875599579934,,,2.390876019988149
76,12,,24.662107194450318,36.69073399172482,,,1.487737187355235
76,13,,26.16075254271229,42.57062595016655,,,1.627270694169141
76,14,,25.98421080557961,35.789546552304536,,,1.3773574583461823
76,15,,30.856555024709223,63.48497745516738,,,2.0574227228000685
76,16,,39.6670551549368,66.05446876207225,,,1.665222399395872
76,17,,37.78133359779213,66.7286823358559,,,1.766181232410372
76,19,,35.38692185355859,58.87379270149634,,,1.6637161306409547
76,20,,41.85192274105814,54.99924168876979,,,1.3141389471890068
77,2,,1.7091057606308147,13.39097287994039,,,7.835075621650184
77,3,,4.233664467075643,19.870981262946884,,,4.693565448438228
77,4,,5.986989857155455,49.1019367034056,,,8.201439767719092
77,5,,12.500175424591427,34.52169050374632,,,2.7616964827415353
77,8,,21.33253678824903,48.928117890586,,,2.2935911643446887
77,9,,23.01208769067683,46.27038523902456,,,2.0106991534614505
77,10,,21.402836956498945,54.20790913335646,,,2.53274410507044
77,11,,25.66820868479081,54.60180037976676,,,2.1272150717755376
77,12,,23.19239972169793,56.548712995119466,,,2.4382432897711155
77,13,,25.803802281429675,50.25416320349538,,,1.9475487625969756
77,14,,34.41668606676615,50.468896198384925,,,1.4664077796589285
77,15,,26.511484921588274,59.25477621176744,,,2.235060630780298
77,16,,37.82189025113182,55.99222686231414,,,1.4804185219335666
77,17,,43.72194378455844,57.69823141136751,,,1.3196629979599663
77,18,,38.28402218908732,70.49508826644028,,,1.8413710011518742
77,19,,43.26229217456185,145.18765140669618,,,3.3559861049633946
77,20,,49.88711839474777,75.07877835648316,,,1.5049732430403842
78,2,,2.0489603269327312,5.802704931033565,,,2.832024053740535
78,3,,5.713839395563509,16.00420248742808,,,2.800954206002795
78,4,,7.908084409529513,35.66998731893925,,,4.5105724056202146
78,5,,11.363755154804489,45.45164735716486,,,3.9997031560424223
78,7,,15.206540906125543,48.417049089659514,,,3.1839620455797424
78,8,,15.018866836167575,26.33202610341093,,,1.7532631716262141
78,9,,16.030709859242382,30.997389150981036,,,1.9336254865288907
78,10,,20.98245684300648,41.23760495405647,,,1.9653372940357599
78,11,,31.107524258756058,44.448330596913124,,,1.4288610764131104
78,12,,24.29843259718023,32.738058040699435,,,1.3473320927086714
78,13,,27.808212316964216,48.274927036324854,,,1.7359953414508078
78,14,,31.950054767708252,45.60562808600987,,,1.4274037530634607
78,15,,34.3327476900303,71.17469972473103,,,2.0730848683398286
78,16,,35.4917527542871,64.56241215118996,,,1.819082100513939
78,17,,40.45222377771956,67.92556764361743,,,1.6791553417893863
78,18,,37.683999521735004,64.95633788611772,,,1.7237113552305627
78,19,,40.6936457609487,104.51626854317905,,,2.568368269511924
78,20,,43.15302547993574,136.37789607338718,,,3.160332202820794
79,2,,2.7820043264289893,8.536404574196261,,,3.0684368435737417
79,3,,6.564492580162859,27.536181705860308,,,4.194715946373598
79,4,,7.579854474498983,35.9643505069714,,,4.744728362261676
79,5,,11.21210832901372,28.360231850026235,,,2.5294289903209455
79,6,,12.417358542828898,35.14691195367611,,,2.830466063490908
79,8,,17.44669769963372,36.631058980531925,,,2.0995984232191383
79,9,,18.76836134003973,37.92975549829105,,,2.020941243142688
79,10,,20.87247959321185,52.58973924932577,,,2.5195731544243074
79,11,,20.366170619435202,52.6671133036978,,,2.586009627820666
79,12,,31.603718113908318,44.936809926688845,,,1.4218836456117117
79,13,,24.526188239138413,42.822224411040324,,,1.7459796032514117
79,14,,35.151316879024215,49.442921016305235,,,1.406573790292597
79,15,,37.133748250814975,71.20526213353196,,,1.9175350048851914
79,16,,32.286144171424986,82.23782053530131,,,2.5471552161402506
79,17,,34.52567484284866,68.85628767056825,,,1.9943502330941556
79,18,,46.683928456107694,62.61328077038351,,,1.3412170492303925
79,19,,40.510211330277585,84.17634459163779,,,2.0779043561474553
79,20,,45.90076486765875,71.01104561213432,,,1.547055823947022
80,2,,2.58104780914359,8.030480142794877,,,3.1113256075095514
80,3,,4.3666895802908225,23.583676887144165,,,5.400813695021913
80,4,,8.15237053429955,32.387982522028466,,,3.9728300358481237
80,5,,9.54020322132946,26.766545691189677,,,2.805657811496773
80,6,,12.645905833780056,38.204319936837805,,,3.021082114559598
80,7,,14.299772826738353,33.56027212124414,,,2.3469094598825824
80,8,,17.48209902988496,54.93644372213773,,,3.142439796744432
80,10,,18.701528574387876,39.535661667086856,,,2.11403370103296
80,11,,23.19273008242093,45.69891480758552,,,1.9703982517445535
80,12,,28.52147471554131,54.40346660311679,,,1.9074562990066015
80,13,,29.27351917642344,70.62972036956091,,,2.412751263143151
80,14,,29.92489303550082,53.501690863831655,,,1.7878657344024909
80,15,,37.68068335272545,83.95420967656719,,,2.2280437138222644
80,16,,34.27501163621186,63.42723643471054,,,1.8505387279781138
80,17,,43.31932239816298,77.39223920574338,,,1.786552395589302
80,18,,39.576822881463926,70.75704583832137,,,1.7878404754784123
80,19,,40.65020385122841,127.81843379360288,,,3.1443491467199696
80,20,,41.959710243640174,89.33676254732772,,,2.1291081856521754
81,2,,3.5082527013271565,11.961706274384898,,,3.4095908398673327
81,3,,6.703440939955039,20.25239029554371,,,3.021193216581027
81,4,,4.897905526385205,18.50507017679417,,,3.778159884282505
81,6,,14.446269018523296,40.66079985201079,,,2.814622917507261
81,7,,17.917270743271224,32.65143148482541,,,1.822344036247125
81,8,,21.948297293172544,52.244090828822834,,,2.380325459008358
81,9,,18.2220854926835,40.97397498224993,,,2.248588669979719
81,10,,23.444160536665724,38.272455543725144,,,1.6324941762733864
81,11,,29.587144041931843,58.9916869937409,,,1.9938283637696157
81,12,,29.433168160117887,46.839237526268164,,,1.5913760038151652
81,13,,32.7811096821363,58.299832843481695,,,1.778458185485147
81,14,,30.39300129074701,60.813084143098685,,,2.000891045979487
81,15,,34.710117793642816,58.14366682492833,,,1.675121564570933
81,16,,33.97132638611292,75.74674469659428,,,2.2297258527873867
81,17,,35.941169672104365,55.9301661552621,,,1.5561587634882161
81,18,,43.32196935000039,66.49505589270589,,,1.5349038118624978
81,19,,35.788957282009726,105.88773487693747,,,2.958670576584939
81,20,,44.87965687234279,71.62457932206617,,,1.5959252880608588
82,3,,5.629304206292982,20.768433382819612,,,3.6893428782197706
82,4,,7.620472223133957,27.39918651976739,,,3.5954709521268144
82,5,,11.018456414361266,25.067642144240438,,,2.2750593369473884
82,6,,10.397814662789722,42.12101513180591,,,4.050948828944109
82,7,,13.787822618147471,37.796848396416415,,,2.7413210514231863
82,8,,17.16808769623157,35.74469515078516,,,2.0820429032775265
82,9,,17.780348722070933,28.76739586772283,,,1.617932039320104
82,10,,22.242046095871164,58.542067027236456,,,2.6320450364547954
